CustomerID,LoanAmount,GeoAccuracy,LeadResponseTime,LeadSource,TransactionHistory,BehavioralScore,LeadConversion,DisbursalAmount,InquiryTime,ProductType,ChannelType,NeedsPhysicalVerification,FastResponse
209,458923,0.648447837,45,Referral,3,0.302052703,0,279983,1/28/2024 18:00,PersonalLoan,MainBranch,TRUE,FALSE
210,465192,0.500313758,32,Branch,15,0.263731158,0,480757,1/18/2024 16:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
211,94262,0.981547065,25,Referral,48,0.954307409,0,271730,1/16/2024 14:00,PersonalLoan,LocalSpoke,FALSE,FALSE
212,437261,0.958772447,10,Online,10,0.862370505,0,333374,1/27/2024 0:00,ConsumerDurables,MainBranch,FALSE,TRUE
213,335920,0.882284132,35,Branch,22,0.816779105,1,91673,1/5/2024 23:00,ConsumerDurables,MainBranch,FALSE,FALSE
214,211152,0.53953801,55,Online,23,0.214283769,0,455766,1/26/2024 0:00,PersonalLoan,LocalSpoke,TRUE,FALSE
215,178376,0.723751445,25,Online,11,0.189291035,0,143104,1/26/2024 17:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
216,187848,0.550945877,27,Referral,16,0.809329018,1,140733,1/16/2024 9:00,ConsumerDurables,MainBranch,TRUE,FALSE
217,142787,0.507960134,45,Branch,49,0.184674348,1,430684,1/18/2024 8:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
218,177948,0.808091483,32,Branch,46,0.503535936,0,151751,1/9/2024 14:00,PersonalLoan,LocalSpoke,FALSE,FALSE
219,105016,0.980414709,59,Branch,16,0.221421787,0,226665,1/23/2024 14:00,PersonalLoan,MainBranch,FALSE,FALSE
220,452690,0.951434012,12,Referral,14,0.378069784,0,387558,1/7/2024 19:00,ConsumerDurables,MainBranch,FALSE,TRUE
221,71959,0.848377407,4,Branch,6,0.853454227,0,112514,1/27/2024 8:00,ConsumerDurables,MainBranch,FALSE,TRUE
222,186602,0.548320292,42,Referral,42,0.891418343,1,80588,1/6/2024 13:00,ConsumerDurables,MainBranch,TRUE,FALSE
223,275928,0.637082019,26,Branch,17,0.996679251,0,77907,1/27/2024 10:00,PersonalLoan,MainBranch,TRUE,FALSE
224,431245,0.660028363,3,Referral,31,0.94390428,0,237162,1/13/2024 12:00,ConsumerDurables,MainBranch,TRUE,TRUE
225,315892,0.881575029,17,Branch,42,0.671250724,0,333046,1/4/2024 17:00,PersonalLoan,MainBranch,FALSE,FALSE
226,278576,0.90112459,9,Referral,10,0.431725994,0,395123,1/3/2024 23:00,ConsumerDurables,LocalSpoke,FALSE,TRUE
227,63545,0.692553061,29,Online,46,0.057692375,0,331268,1/15/2024 22:00,PersonalLoan,MainBranch,TRUE,FALSE
228,439803,0.708941998,1,Online,20,0.608166114,1,388012,1/23/2024 20:00,PersonalLoan,MainBranch,TRUE,TRUE
229,215838,0.52225452,18,Online,49,0.210680662,0,485643,1/5/2024 4:00,PersonalLoan,LocalSpoke,TRUE,FALSE
230,385674,0.644568359,41,Branch,9,0.850136284,0,73519,1/26/2024 23:00,ConsumerDurables,MainBranch,TRUE,FALSE
231,405701,0.725642589,53,Referral,15,0.548898879,0,123344,1/2/2024 5:00,PersonalLoan,MainBranch,TRUE,FALSE
232,111087,0.558491523,20,Online,39,0.733501683,1,359437,1/23/2024 21:00,ConsumerDurables,MainBranch,TRUE,FALSE
233,118840,0.72663373,57,Branch,2,0.673495035,1,359220,1/30/2024 22:00,ConsumerDurables,MainBranch,TRUE,FALSE
234,168451,0.926587906,41,Referral,4,0.347331192,1,75993,1/7/2024 21:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
235,497600,0.79066051,34,Online,24,0.75908605,1,146397,1/17/2024 7:00,ConsumerDurables,MainBranch,TRUE,FALSE
236,363149,0.539464928,51,Online,18,0.843375244,1,410857,1/22/2024 16:00,PersonalLoan,LocalSpoke,TRUE,FALSE
237,489792,0.595835659,28,Branch,11,0.744130436,0,243756,1/12/2024 12:00,PersonalLoan,LocalSpoke,TRUE,FALSE
238,89353,0.737272175,48,Referral,37,0.77680678,0,329887,1/8/2024 0:00,PersonalLoan,MainBranch,TRUE,FALSE
239,243075,0.680743575,35,Branch,26,0.36001554,0,13469,1/12/2024 10:00,PersonalLoan,MainBranch,TRUE,FALSE
240,264283,0.67936351,16,Online,8,0.943687933,0,140043,1/11/2024 8:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
241,364877,0.764633724,21,Branch,22,0.424572118,1,269411,1/22/2024 7:00,PersonalLoan,MainBranch,TRUE,FALSE
242,115318,0.792197961,13,Branch,5,0.897050219,0,93266,1/5/2024 15:00,PersonalLoan,MainBranch,TRUE,TRUE
243,291025,0.898430785,35,Online,2,0.85780939,0,262699,1/25/2024 15:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
244,466880,0.670483282,42,Online,5,0.124330975,0,453784,1/1/2024 17:00,ConsumerDurables,MainBranch,TRUE,FALSE
245,117172,0.902733142,54,Referral,35,0.96627056,0,303072,1/20/2024 3:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
246,266688,0.669305615,32,Referral,32,0.996341685,0,105129,1/4/2024 7:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
247,306951,0.527716494,50,Online,44,0.606146517,0,68628,1/30/2024 10:00,ConsumerDurables,MainBranch,TRUE,FALSE
248,143264,0.777093826,38,Online,19,0.783110051,0,296185,1/9/2024 6:00,PersonalLoan,LocalSpoke,TRUE,FALSE
249,296458,0.793951162,6,Referral,39,0.933687038,1,1212,1/5/2024 19:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
250,338880,0.967270123,50,Branch,4,0.02002439,0,292161,1/23/2024 15:00,PersonalLoan,MainBranch,FALSE,FALSE
251,275281,0.863030663,38,Online,23,0.929990024,0,223076,1/10/2024 6:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
252,162859,0.958886326,38,Online,46,0.627366138,1,196116,1/20/2024 5:00,PersonalLoan,LocalSpoke,FALSE,FALSE
253,424325,0.954173605,54,Branch,19,0.8284564,0,238361,1/4/2024 15:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
254,444070,0.802287055,13,Referral,26,0.540722273,1,395935,1/18/2024 23:00,PersonalLoan,MainBranch,FALSE,TRUE
255,402228,0.763881033,46,Referral,26,0.530546039,1,487642,1/29/2024 0:00,PersonalLoan,MainBranch,TRUE,FALSE
256,481839,0.778720484,53,Branch,7,0.897518206,1,224272,1/14/2024 15:00,ConsumerDurables,MainBranch,TRUE,FALSE
257,319536,0.989165404,39,Online,32,0.507472006,1,219651,1/5/2024 6:00,ConsumerDurables,MainBranch,FALSE,FALSE
258,367824,0.886583846,13,Branch,47,0.471789381,0,99366,1/13/2024 9:00,PersonalLoan,MainBranch,FALSE,TRUE
259,307426,0.553132952,47,Online,33,0.608188808,0,212750,1/29/2024 2:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
260,227789,0.889214203,12,Referral,44,0.518569981,0,485152,1/26/2024 13:00,ConsumerDurables,LocalSpoke,FALSE,TRUE
261,268164,0.585269024,53,Online,26,0.446286956,0,187387,1/8/2024 20:00,PersonalLoan,LocalSpoke,TRUE,FALSE
262,363003,0.723675275,59,Online,24,0.180523828,0,426684,1/16/2024 10:00,PersonalLoan,MainBranch,TRUE,FALSE
263,175657,0.605229836,33,Online,23,0.397400487,0,59533,1/11/2024 9:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
264,285167,0.844791533,28,Online,38,0.282045701,1,399705,1/10/2024 9:00,PersonalLoan,LocalSpoke,FALSE,FALSE
265,207381,0.938654868,57,Online,26,0.400464727,0,434478,1/6/2024 3:00,PersonalLoan,MainBranch,FALSE,FALSE
266,244806,0.645180943,3,Referral,45,0.593158295,0,332929,1/13/2024 16:00,ConsumerDurables,MainBranch,TRUE,TRUE
267,120467,0.541005371,18,Branch,31,0.608851737,0,88531,1/17/2024 13:00,ConsumerDurables,MainBranch,TRUE,FALSE
268,233734,0.649246549,26,Referral,6,0.238661478,1,94553,1/12/2024 13:00,ConsumerDurables,MainBranch,TRUE,FALSE
269,148506,0.836180929,54,Online,45,0.084478647,1,170817,1/7/2024 13:00,ConsumerDurables,MainBranch,FALSE,FALSE
270,159751,0.664380064,40,Branch,31,0.744437689,0,188591,1/1/2024 2:00,ConsumerDurables,MainBranch,TRUE,FALSE
271,431050,0.639056084,2,Online,47,0.528570693,1,490943,1/14/2024 18:00,ConsumerDurables,MainBranch,TRUE,TRUE
272,455904,0.592217595,4,Referral,48,0.44210135,0,153793,1/1/2024 9:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
273,337486,0.748758213,50,Referral,40,0.129595469,0,199599,1/25/2024 2:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
274,218229,0.637974414,28,Online,45,0.414663751,0,358736,1/29/2024 8:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
275,418452,0.865505175,28,Online,45,0.818175417,0,413457,1/24/2024 9:00,PersonalLoan,LocalSpoke,FALSE,FALSE
276,495299,0.538311201,25,Branch,12,0.581435629,1,468146,1/27/2024 14:00,PersonalLoan,MainBranch,TRUE,FALSE
277,156081,0.832016517,26,Branch,17,0.090975513,0,136943,1/9/2024 4:00,PersonalLoan,MainBranch,FALSE,FALSE
278,139045,0.618780007,45,Online,26,0.332275133,0,264835,1/19/2024 9:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
279,84698,0.744639631,47,Branch,3,0.979802026,1,315472,1/1/2024 14:00,PersonalLoan,LocalSpoke,TRUE,FALSE
280,160078,0.643044961,2,Online,15,0.544507471,1,145568,1/6/2024 1:00,PersonalLoan,LocalSpoke,TRUE,TRUE
281,392767,0.861384338,42,Online,49,0.28639608,0,135574,1/24/2024 7:00,ConsumerDurables,MainBranch,FALSE,FALSE
282,72671,0.97265352,34,Online,38,0.913444746,0,66740,1/27/2024 1:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
283,468400,0.95853839,30,Referral,24,0.336000634,0,17676,1/1/2024 5:00,PersonalLoan,LocalSpoke,FALSE,FALSE
284,405528,0.791713108,21,Online,30,0.729907334,0,257862,1/22/2024 11:00,ConsumerDurables,MainBranch,TRUE,FALSE
285,485323,0.731305152,44,Online,44,0.147220506,1,247353,1/12/2024 14:00,ConsumerDurables,MainBranch,TRUE,FALSE
286,136202,0.909150255,37,Online,36,0.156493114,0,339432,1/29/2024 12:00,PersonalLoan,LocalSpoke,FALSE,FALSE
287,101663,0.841663181,44,Branch,44,0.56131402,1,438765,1/3/2024 7:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
288,65708,0.591782057,23,Online,27,0.239823319,0,215230,1/1/2024 14:00,PersonalLoan,LocalSpoke,TRUE,FALSE
289,404050,0.910459607,33,Referral,22,0.049332087,0,62784,1/17/2024 3:00,PersonalLoan,LocalSpoke,FALSE,FALSE
290,361955,0.714442195,2,Referral,2,0.92646544,1,30055,1/4/2024 18:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
291,183883,0.59449283,27,Online,7,0.055989549,0,33321,1/30/2024 20:00,ConsumerDurables,MainBranch,TRUE,FALSE
292,368394,0.640898675,48,Online,16,0.717437887,0,423006,1/21/2024 13:00,PersonalLoan,LocalSpoke,TRUE,FALSE
293,162547,0.633763515,59,Online,24,0.332985823,1,317795,1/10/2024 22:00,PersonalLoan,LocalSpoke,TRUE,FALSE
294,436393,0.759603487,22,Referral,30,0.933504965,0,439896,1/22/2024 16:00,ConsumerDurables,MainBranch,TRUE,FALSE
295,84754,0.617185045,34,Branch,44,0.986052389,0,409196,1/10/2024 0:00,PersonalLoan,LocalSpoke,TRUE,FALSE
296,276814,0.561783244,16,Branch,48,0.335430651,0,256369,1/8/2024 16:00,ConsumerDurables,MainBranch,TRUE,FALSE
297,287714,0.561845425,20,Online,46,0.59110682,0,338664,1/9/2024 2:00,PersonalLoan,MainBranch,TRUE,FALSE
298,192483,0.791638099,26,Branch,1,0.772984755,1,260391,1/2/2024 14:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
299,183983,0.867379644,16,Referral,27,0.12340935,1,364381,1/2/2024 15:00,PersonalLoan,MainBranch,FALSE,FALSE
300,264835,0.660766504,6,Online,9,0.709462304,0,314469,1/1/2024 15:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
301,451896,0.517325355,45,Branch,7,0.906197484,1,14356,1/4/2024 8:00,ConsumerDurables,MainBranch,TRUE,FALSE
302,134896,0.563612443,44,Online,5,0.178502547,0,130130,1/26/2024 2:00,ConsumerDurables,MainBranch,TRUE,FALSE
303,121295,0.95734728,23,Online,30,0.838710091,1,105423,1/28/2024 1:00,PersonalLoan,LocalSpoke,FALSE,FALSE
304,269686,0.74677183,42,Referral,42,0.115603473,1,385696,1/29/2024 20:00,ConsumerDurables,MainBranch,TRUE,FALSE
305,412833,0.726786405,37,Referral,27,0.568301697,0,362862,1/3/2024 16:00,PersonalLoan,LocalSpoke,TRUE,FALSE
306,323255,0.519024589,8,Branch,10,0.339363669,1,473797,1/5/2024 18:00,PersonalLoan,LocalSpoke,TRUE,TRUE
307,349648,0.864318511,6,Referral,25,0.471715861,0,207401,1/24/2024 9:00,ConsumerDurables,LocalSpoke,FALSE,TRUE
308,182874,0.76403404,37,Online,18,0.300632185,0,324132,1/12/2024 20:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
309,58155,0.601040468,52,Referral,7,0.260539372,0,38599,1/7/2024 1:00,PersonalLoan,LocalSpoke,TRUE,FALSE
310,351528,0.55503688,22,Branch,31,0.74313919,1,464256,1/29/2024 19:00,PersonalLoan,LocalSpoke,TRUE,FALSE
311,424705,0.691693932,6,Branch,32,0.223113215,1,93516,1/18/2024 7:00,PersonalLoan,MainBranch,TRUE,TRUE
312,97254,0.918580982,54,Branch,45,0.408413044,0,198297,1/29/2024 0:00,PersonalLoan,MainBranch,FALSE,FALSE
313,334062,0.93264728,32,Referral,11,0.274557079,0,286671,1/16/2024 18:00,ConsumerDurables,MainBranch,FALSE,FALSE
314,135981,0.80142319,17,Referral,10,0.238635084,0,200560,1/20/2024 13:00,PersonalLoan,LocalSpoke,FALSE,FALSE
315,80306,0.863768214,38,Referral,22,0.627096111,0,38950,1/12/2024 2:00,ConsumerDurables,MainBranch,FALSE,FALSE
316,197718,0.557577894,17,Referral,31,0.045428616,0,309294,1/26/2024 12:00,ConsumerDurables,MainBranch,TRUE,FALSE
317,358987,0.794063033,37,Referral,41,0.788898737,0,75063,1/18/2024 4:00,PersonalLoan,MainBranch,TRUE,FALSE
318,170975,0.833482852,23,Branch,47,0.546234064,0,118969,1/28/2024 11:00,PersonalLoan,LocalSpoke,FALSE,FALSE
319,408745,0.600356421,49,Branch,14,0.828437396,0,324507,1/28/2024 13:00,PersonalLoan,LocalSpoke,TRUE,FALSE
320,157512,0.940077366,49,Referral,3,0.213015983,0,471024,1/30/2024 15:00,PersonalLoan,LocalSpoke,FALSE,FALSE
321,197443,0.597498369,13,Online,24,0.709406041,0,457912,1/17/2024 14:00,PersonalLoan,LocalSpoke,TRUE,TRUE
322,423616,0.65673868,32,Branch,14,0.420583841,1,284630,1/13/2024 2:00,PersonalLoan,MainBranch,TRUE,FALSE
323,183121,0.810278424,22,Online,16,0.076803977,0,260422,1/4/2024 7:00,ConsumerDurables,MainBranch,FALSE,FALSE
324,212688,0.819175033,7,Online,28,0.752476392,0,243415,1/16/2024 11:00,ConsumerDurables,MainBranch,FALSE,TRUE
325,415871,0.84969237,22,Branch,35,0.762187235,0,272493,1/26/2024 19:00,PersonalLoan,MainBranch,FALSE,FALSE
326,425037,0.556005857,21,Online,40,0.270916866,0,322759,1/20/2024 20:00,PersonalLoan,LocalSpoke,TRUE,FALSE
327,333076,0.924732215,6,Online,2,0.916046019,1,407724,1/7/2024 17:00,PersonalLoan,MainBranch,FALSE,TRUE
328,167796,0.766423566,14,Branch,34,0.763969797,0,279872,1/7/2024 3:00,PersonalLoan,MainBranch,TRUE,TRUE
329,341999,0.735660897,16,Branch,18,0.306757369,0,338435,1/22/2024 0:00,PersonalLoan,MainBranch,TRUE,FALSE
330,242506,0.990548812,3,Referral,7,0.239108942,1,460732,1/9/2024 12:00,ConsumerDurables,LocalSpoke,FALSE,TRUE
331,224088,0.870189148,9,Branch,49,0.440089556,1,237628,1/25/2024 20:00,ConsumerDurables,MainBranch,FALSE,TRUE
332,319544,0.559003013,47,Online,38,0.292789815,1,455850,1/3/2024 1:00,ConsumerDurables,MainBranch,TRUE,FALSE
333,430002,0.878269584,21,Branch,42,0.217023054,0,89960,1/18/2024 5:00,PersonalLoan,LocalSpoke,FALSE,FALSE
334,223714,0.547624467,50,Referral,7,0.399100757,0,277650,1/6/2024 0:00,PersonalLoan,MainBranch,TRUE,FALSE
335,65151,0.513735281,30,Branch,4,0.025704223,0,101717,1/28/2024 16:00,PersonalLoan,MainBranch,TRUE,FALSE
336,494623,0.701812948,30,Online,43,0.401411071,0,460643,1/20/2024 1:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
337,116690,0.996789086,42,Branch,16,0.221662628,0,185472,1/9/2024 6:00,PersonalLoan,MainBranch,FALSE,FALSE
338,54499,0.587441968,42,Online,49,0.264334187,1,490130,1/10/2024 9:00,PersonalLoan,LocalSpoke,TRUE,FALSE
339,56295,0.836322172,32,Branch,6,0.082553286,0,128050,1/11/2024 19:00,ConsumerDurables,MainBranch,FALSE,FALSE
340,433029,0.586698033,23,Referral,20,0.588931684,1,386623,1/24/2024 22:00,PersonalLoan,MainBranch,TRUE,FALSE
341,438215,0.862393487,3,Referral,31,0.472009228,1,138814,1/12/2024 13:00,ConsumerDurables,MainBranch,FALSE,TRUE
342,371184,0.752676834,1,Branch,19,0.750627378,1,281884,1/29/2024 21:00,ConsumerDurables,MainBranch,TRUE,TRUE
343,324327,0.839985855,3,Online,22,0.987098625,0,378770,1/1/2024 3:00,PersonalLoan,MainBranch,FALSE,TRUE
344,472515,0.601436588,57,Referral,21,0.119534008,0,187946,1/9/2024 0:00,PersonalLoan,LocalSpoke,TRUE,FALSE
345,193946,0.872814166,37,Online,18,0.272425089,1,58949,1/13/2024 15:00,PersonalLoan,MainBranch,FALSE,FALSE
346,428480,0.99780953,7,Branch,32,0.682454128,0,423896,1/7/2024 6:00,ConsumerDurables,MainBranch,FALSE,TRUE
347,82711,0.83282525,3,Referral,47,0.237312009,0,482559,1/1/2024 5:00,ConsumerDurables,MainBranch,FALSE,TRUE
348,317683,0.746739999,36,Referral,34,0.030147516,0,392998,1/19/2024 20:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
349,234423,0.961586994,49,Online,27,0.109806624,1,496662,1/9/2024 22:00,PersonalLoan,MainBranch,FALSE,FALSE
350,229426,0.507925921,3,Referral,38,0.433626927,0,361216,1/14/2024 14:00,ConsumerDurables,MainBranch,TRUE,TRUE
351,438207,0.86496176,55,Online,44,0.430784652,0,214076,1/27/2024 20:00,PersonalLoan,MainBranch,FALSE,FALSE
352,183629,0.944373258,4,Online,30,0.972304691,1,205006,1/4/2024 12:00,ConsumerDurables,MainBranch,FALSE,TRUE
353,350504,0.530837292,31,Branch,33,0.465950034,1,234264,1/18/2024 9:00,ConsumerDurables,MainBranch,TRUE,FALSE
354,263090,0.725032085,2,Online,27,0.678067707,0,318595,1/7/2024 9:00,ConsumerDurables,MainBranch,TRUE,TRUE
355,183272,0.602359727,14,Referral,23,0.492201002,0,480108,1/30/2024 17:00,PersonalLoan,MainBranch,TRUE,TRUE
356,293548,0.783259083,37,Online,43,0.269918499,0,475127,1/30/2024 9:00,PersonalLoan,MainBranch,TRUE,FALSE
357,228047,0.824771479,31,Referral,19,0.105451065,0,26475,1/23/2024 3:00,ConsumerDurables,MainBranch,FALSE,FALSE
358,333501,0.651311591,53,Online,31,0.859074016,1,472064,1/12/2024 5:00,PersonalLoan,MainBranch,TRUE,FALSE
359,169121,0.729990835,2,Branch,4,0.152662694,1,485652,1/11/2024 5:00,PersonalLoan,LocalSpoke,TRUE,TRUE
360,127505,0.639669743,31,Branch,19,0.096893616,1,443126,1/16/2024 12:00,PersonalLoan,LocalSpoke,TRUE,FALSE
361,52869,0.684695582,47,Online,38,0.213828611,0,276394,1/3/2024 22:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
362,307186,0.579769978,43,Online,40,0.002488639,1,496777,1/9/2024 9:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
363,362252,0.942779722,22,Online,22,0.07196515,1,432449,1/15/2024 14:00,PersonalLoan,MainBranch,FALSE,FALSE
364,162296,0.505005205,10,Branch,9,0.635196768,1,44560,1/3/2024 9:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
365,144179,0.941204593,52,Online,31,0.243547607,1,423547,1/10/2024 4:00,PersonalLoan,LocalSpoke,FALSE,FALSE
366,140272,0.785839439,30,Online,10,0.338512096,1,220044,1/7/2024 14:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
367,88467,0.665828922,33,Referral,10,0.835299755,0,296538,1/27/2024 23:00,PersonalLoan,MainBranch,TRUE,FALSE
368,335472,0.861528563,19,Branch,30,0.772899583,1,96501,1/9/2024 15:00,PersonalLoan,LocalSpoke,FALSE,FALSE
369,403556,0.753876076,46,Branch,10,0.492248101,0,381928,1/10/2024 21:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
370,185059,0.749554329,25,Online,36,0.612976658,0,456175,1/8/2024 19:00,PersonalLoan,LocalSpoke,TRUE,FALSE
371,108871,0.555071141,58,Online,18,0.085811278,1,111067,1/30/2024 5:00,PersonalLoan,MainBranch,TRUE,FALSE
372,465615,0.694758013,55,Referral,44,0.761594701,0,162928,1/17/2024 9:00,PersonalLoan,MainBranch,TRUE,FALSE
373,178391,0.620532173,54,Online,43,0.516191467,0,65661,1/11/2024 13:00,PersonalLoan,LocalSpoke,TRUE,FALSE
374,489430,0.507847953,46,Branch,48,0.570949102,1,223497,1/30/2024 9:00,PersonalLoan,LocalSpoke,TRUE,FALSE
375,136416,0.680049815,1,Referral,19,0.665526965,1,391091,1/15/2024 12:00,PersonalLoan,MainBranch,TRUE,TRUE
376,382415,0.544911065,32,Branch,43,0.500175299,1,153737,1/14/2024 9:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
377,356208,0.628415019,25,Online,23,0.52169263,1,478453,1/8/2024 11:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
378,306687,0.546258311,41,Referral,4,0.499635587,1,136429,1/25/2024 23:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
379,251163,0.550470813,17,Branch,12,0.496817478,1,480558,1/16/2024 2:00,PersonalLoan,MainBranch,TRUE,FALSE
380,157450,0.599505647,14,Branch,49,0.750205301,0,117256,1/13/2024 15:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
381,221890,0.999924622,45,Branch,24,0.427208527,0,245729,1/16/2024 21:00,PersonalLoan,LocalSpoke,FALSE,FALSE
382,488741,0.501092071,13,Online,13,0.002893318,0,492589,1/6/2024 5:00,PersonalLoan,MainBranch,TRUE,TRUE
383,331974,0.819336318,38,Online,4,0.612063176,0,374132,1/16/2024 13:00,PersonalLoan,LocalSpoke,FALSE,FALSE
384,460645,0.570621849,39,Online,27,0.952662475,1,323430,1/8/2024 11:00,ConsumerDurables,MainBranch,TRUE,FALSE
385,450109,0.960314068,2,Online,38,0.256959831,0,134267,1/24/2024 2:00,PersonalLoan,LocalSpoke,FALSE,TRUE
386,166381,0.546816447,32,Branch,39,0.816193331,1,433219,1/30/2024 18:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
387,97333,0.977531594,32,Referral,8,0.455490208,0,322412,1/26/2024 18:00,PersonalLoan,MainBranch,FALSE,FALSE
388,184508,0.805463194,58,Online,26,0.64298207,0,159157,1/4/2024 15:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
389,255362,0.500634038,40,Referral,34,0.890873731,0,408053,1/22/2024 21:00,PersonalLoan,MainBranch,TRUE,FALSE
390,388357,0.947003599,56,Branch,9,0.771013613,1,103747,1/11/2024 2:00,PersonalLoan,MainBranch,FALSE,FALSE
391,449111,0.760855901,6,Online,10,0.884573388,0,361091,1/23/2024 1:00,ConsumerDurables,MainBranch,TRUE,TRUE
392,200810,0.631334868,25,Branch,1,0.009519979,0,302440,1/10/2024 11:00,PersonalLoan,LocalSpoke,TRUE,FALSE
393,342890,0.883639589,3,Online,48,0.187314985,1,339914,1/4/2024 4:00,ConsumerDurables,LocalSpoke,FALSE,TRUE
394,99377,0.963332777,18,Online,8,0.423494413,0,30080,1/13/2024 1:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
395,491620,0.741845412,50,Referral,10,0.847841797,0,213740,1/24/2024 0:00,PersonalLoan,LocalSpoke,TRUE,FALSE
396,366189,0.657776737,54,Branch,43,0.838391932,0,118484,1/5/2024 22:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
397,410032,0.894472562,55,Branch,49,0.185140332,0,15930,1/25/2024 10:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
398,483006,0.840892749,38,Branch,25,0.142242433,1,110232,1/8/2024 8:00,PersonalLoan,MainBranch,FALSE,FALSE
399,419599,0.944376242,43,Referral,31,0.834702435,0,430984,1/10/2024 1:00,PersonalLoan,MainBranch,FALSE,FALSE
400,186672,0.846257006,3,Referral,39,0.541434294,1,341585,1/25/2024 4:00,ConsumerDurables,MainBranch,FALSE,TRUE
401,275732,0.621764169,48,Branch,3,0.626769756,0,94662,1/1/2024 11:00,PersonalLoan,LocalSpoke,TRUE,FALSE
402,405323,0.965829625,5,Branch,39,0.809206075,1,345837,1/5/2024 16:00,PersonalLoan,MainBranch,FALSE,TRUE
403,221836,0.552417874,24,Online,38,0.211746464,0,171417,1/14/2024 7:00,PersonalLoan,MainBranch,TRUE,FALSE
404,255615,0.633971375,54,Online,35,0.1364848,0,332599,1/2/2024 1:00,PersonalLoan,LocalSpoke,TRUE,FALSE
405,95714,0.760097304,34,Referral,8,0.859044263,0,386096,1/17/2024 6:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
406,152946,0.782871013,47,Online,1,0.111774106,0,192465,1/3/2024 6:00,PersonalLoan,MainBranch,TRUE,FALSE
407,421760,0.507655293,48,Branch,5,0.088180851,1,241216,1/9/2024 15:00,PersonalLoan,MainBranch,TRUE,FALSE
408,155983,0.890286363,39,Branch,27,0.277075176,0,35516,1/25/2024 14:00,ConsumerDurables,MainBranch,FALSE,FALSE
409,237563,0.680803659,48,Online,45,0.31684886,0,115208,1/19/2024 7:00,ConsumerDurables,MainBranch,TRUE,FALSE
